textID,selected_text
a7f2db128a,Ugh fun concert  screen cracked on phone again because it fell... =\
d39e6da95c, if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP
09fea0f3a7,"So happy, my VStudio shortcuts are backkk"
31eb8ebd2a, can`t wait to hear the evp! And cuuuute picture.
4dda8fd71a,Headed to verizon. Praying that pinkberry is going to make it.
e4d6a48aa7,Awaiting reply from two projects. One cancelled.
d0b52412b8,Coco still out
14acfa72dc, Have You Watched You Belong With Me?   By My Lovely Sister ) Kiddin.
c6d6fbb9a6, Hello again  How`d ur saturday go?
797f9cddc0, why aren`t you showing up as a #spymaster in my screen?
4c5672e236,"Well, Sacramento, I hope you appreciate Rivkah Sass & treat her well. I`ll be sitting here in Omaha, pouting"
d35f126ad0,Leaving the beach .. Having a great day with vicente .. We needed this time together
efdff6dde7,"Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot"
4dd3339756,just left & already misses Nashville  be back sunday
dd3cd66574,Going to bed after the CAVS game  Don`t judge me LOL
e83b4e9bf0," you`re a busy Bob, I`m jealous. I`m not sure I can even afford to go meet John de Lancie and Leonard Nimoy"
7a27c3a84d,I am living in a country where the government is ALWAYS a circus show ... sad but true...
19de569235,went twitter crazy! last nigh :p well thats what happens when u got nothin ta do at 2 o`clock in da mornin
66f1863628, I want chocolate!
3690fcb40e,"http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?"
bad6311330, yep  but I`m going better now
75499e3bd1,Fun is being had.
27d6472b81,$#@! My nose stud fell out and I can`t find it  Looks like I`ll have to head into Amsterdam today and get a new one
80995dff29,_by_spork we shall see
ca2d9efd4c,_other Excellent analogy
12bb670169,Good morning
70b4033f03," lmao, im only joking mate"
8df42cd45a, FOLLOW ME BABY U SAID N DA CHAT U WILL  LUV YA GOODNITE
82bc030c0d,"been busy at work, now must run before traffic is too bad."
9d6473d14d,got a rad new t-shirt from my aunt. Made from some cool shiny shiny pink material.
146257b271, it was an awesome talk  find it very true that i am watching the ruby community closely
2fbae49319,#f1 in a few hours guess who is sleepin in the living room
b56108fc36, hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
ed54440a2e,http://twitpic.com/664oz - this is what happens when i have no models
c135b2cef2,"I hereby announce that I am... employed! Couldn`t be happier, Alhamdulillah!"
48c3502151,"i juz registered my cp in twitter, but my tweets wont go thru? Argh..Hmm wanna follow my idols lyk  away from the PC.."
5e6040afd3,"Speaking,,,Speaking ..."
3ea60172a0,Paid all my bills only to go out to the mailbox to find more of them
96e1deb162," I could, but that would require today not to be a duvet day. I imagine that my outfit for the Wendyhouse will be photo worthy"
819626535b,Glad
fec3cae0c2,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed"
89d9167173,So many farewell parties! sad to see people leaving ..
dd911923ea, - Still a pity it comes with no lamb though
4f8c391159, I`ve got cups but you gotta come get them
403847cf44,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!"
dad1d09bfb, no other reason? I wonder if she loves you
56f5217a16,happy
4a9ef1f9d8," Wow, I really hope it gets better. Asthma sucks"
5a42a51462,feels ..my cousin is a monkey  http://plurk.com/p/x23pa
c5a584d398,"charlie and the chocolate factory, in the mood for some johnny depp, then bed. Preparing for a 14 1/2 hour wok day tomorrow"
fee936fdc3, wasn`t the 'layers' just absolute positioned divs? Web compability killer
2813c4cf7e,hate
2246ed3d84,Loves
1b1243d0b5,"Gha, off to work - hopefully traffic has cleared up by the time I get there!!"
09042bf466,Just watched another episode of JONAS. Is it better than Hannah Montana? Very much true!
40e3087f9c,Going to meet the new family I`m babysitting for... Wish I was still sleeeeping
ad94e8b662, Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly...
fc0b053a31, I can`t belive you only have one episode to go  ****
9f2a0b0b2f, you can also watch Family Guy online. www.fancast.com  And yes I am a total shill.
7516f86838, I know right  Poorpoor girl! It shows why they shouldn`t put young people in competitions like this though (.....) -
2492330594,NOT excited for 32 people reservation in the morning  **** LOVIN halo3 right now for sure too
9aa7d6a58a," wowie wooie someone updated their twitter without me having to remind you. I`m not even mad,I`m impressed.  how was the lasagna ?"
083e4f782b,Today is another good day for some less extreme experiences... Anyone a fan of #24? I`m watching season 4 now
ba5e02305b," i was going tonight, but you never wrote me back with the info  im sososo sad..."
9f4bb12e13, still not 100%    im sick of being sick!
7a01848c2e,_collins I`m not sure I understand how this twitter thing works...
ae285917c7,wat a stressful week i jus hope everything falls into place 4me
5575fdaf3c,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow
af3fbd5681,Aww I got to see my 1st grade teacher`s last day before she retired
db7211afbf," For sure you should continue to Tweet WHILE on conf call, WHILE worrying about cat and bee."
23602f214f,"LOL! Made a huge mess of my school shirt, was using charcoal sticks in 2D art"
c3459bc0bb, when will she b finished
f02eed05d0,BGT made me cry tonight
ff7126ea72,"gawww, why is facebook being so slow?"
567ef8c2ed, im cool  cant wait to hear these stories xoxo
d50a4dc3bf,Bird poo update... Managed to clean it all off but some slight stainage remains  any tips?
d6bd94911e,happy
23bf2d69d2,I day til NYC!!!! and the journey soon begins!!! Music baby
a6623df1a6,i feel in love with pizza girl... now i eat pizza everyday
34409c9b8a, 11 30s way early! anyway nigth night  love you!
6a36ea6690," If i say PLEASE REPLY TO ME DOUGIE, will you do it? I double dare you"
c5ec3e9e37, I`m not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer
e74d67a818, Hey Esmee. How U doing?
b09824d000," MUAHAHAHHAHAHA...   well, maybe they think I`m crazy or something. I haven`t scared  yet though"
3af70d3bc2," nope..not drunk..sometimes I think maybe I should..then maybe Twitter would make sense, ya know!"
5e5cb6d0a9,today got her POP! t-shirt & lovess ittt  haha x
0db9bf3e1f, EpiCentre Wheelock Place - tourists only..
4de0e1bb73,Best
9a6736745f, yayy  you`ll can help me im doing my english homeworks which i had to do during the holidays >.<
8d40f9e62d,love
727e51734b," Think you should do a tour in England, we dont got to see any aweomse people !!"
db23b82d03,'Puke In My Mouth' the brilliant response to **** In My Pants  http://tinyurl.com/cy8z7y  Over the top wrong
e03a74beca,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!"
80b171ef7a,Is bummed out...i don`t have even one testimonial on Flickr.
d49d1b7de1, I am sorry that you are feeling that way.
4809e143db,yeah so Prom Night is now the Craft (good movie)
0edb544179,"having the flu, not the swinish-one, but the flu."
c50f940f43, don`t go to logan square we`re pretty sure the shirt isn`t there  1 more philly local tmrw
9a27ba671e, You should see our floors before you make that offer.  Let me know if you don`t receive a call soon.
27c4e1f089,"    I am sending healthy, healing thoughts in the mumborg`s direction."
9965c5a810,"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night"
4f6d52cbd8,Prayers for my family and my dog - Mozart is being put down this afternoon.   Pics of him at http://tinyurl.com/mozartdog
6c0bac4f19,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I`m still exhausted from last weeks meetup"
e692bbaf63,": I`ll keep y`all in my prayers but welcome back to TX  Hope you have a good,safe flight"
365974d586,Good morning scary world!
32db5fc0a5,happy
600c58d8b3, - ummmm. no comment. LOL. I actually have not watched GH in about a week.
792c269f24," i think u have more than enough friends now, including me lol"
2c6f1f637b,Zs.Nagy presents  http://www.nordugrid.org/manuals.html
c6322a85c2,_Layne  hmm.. what`s ur fav movie?? tv shows??
3aa450d12d, <3 your gonna be the first  twitter ;) cause your amazing lol. come to canada  would do anything to see you perform
10ad2966fa, Thankfully that face only shows up for photoshoots
96b3a98962," Don`t worry, the bizarre will find you"
b5c13364bb, Sorry - I have failed to grasp your meaning
06ae0360a2,"_Walker21 sadly no, I`ll be going to the killumbus show. I really want to but no one wants to drive me there"
060db97af7," Morning Lou, I Have some housework to do then im off to Church"
67d5b57919,Extremely
a4388148b8, hahaha n I`m a do the same for u
e43b9a1497,love
527b27665d,love
dbe35b6a0d,"God, why can`t I be at #asylum? Really. I never get to do anything cool!"
92c4eadecf,Just got in a fight and kicked out of the bar. At least I knocked him out. Have a fat lip though.  Pulled another number
b1cec36547,"working on mothers day slideshow, cake, card, and balloons  she deserves the best!"
1b5dea3fe9,"Early bird gets the worm.  And in my case, birder gets to witness the carnage."
8d8c915ea5,_eat_out
9b46f1ae17," Thanks, hope you have a good one"
1c68a5f609," - You too, thanks for completing  Calvin Appreciated"
b9a6b682b2,"Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day"
092c10bd84,"Wow, the new Google icons suck   http://bit.ly/z7JIE"
84fd3611d6, Hahah! That was the best! Thank god for Terry he was laughing so hard. I miss him   I remember racing trucks with him that ...
9b8052833a, tell his people to contact my people
f9bdd41842, KILL IT JASMINE! Haven`t talked to you for ages.
13c47e9bc8,got an awesome hair cut todayyyy  it looks so hottt haha doing homework
9a1eaacda3,"You`re never alone Just when you think no one cares, you realize that there` always one person you cares for you"
8645bcae50, someone`s a sweet tooth  i was dying for somethin sweet so i`ve attacked the chock coated tiny teddies all i could find lol
b70c6bf768,my apple-mouse doesn`t work on my shiny red coffee table...
f67575d0e9," (2) in commentary  , I was with her, was sad, very sad"
ba93b78cfc,Yet another good weekend with someone. Sigh. Man I like the boy..
77c659aa89,goodnight
303a1773cf, every day of my life lately.    i feel ya girl <3
aa8b44f1b2, hiya! been looking for you1
bf95b25f9d," Aw, that stinks, I`m sorry."
b21b048c1d,Is trying to recover from a broken heart....yet again for the 2nd or 3rd time
4f7cba2eff," ach, probably not... they are labeled as MI-5, which I believe was the name used when they aired on BBC America"
31dbbd2bb4, Ha! Did she find out? The only thing Google came up with was some database acronym and 'dibbs' on the front seat aka shotgun
a7506a67a4,_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back
b2c81f2c95,My comp is being slo w
99c5936498, you didnt send me the text
7315faa6ce, oh mannn i`m gonna be there tomorroww
132462ca21,unfortunately
a7225483b3, : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam
2dfb1e0fe3,miss
3a013a37a6,A little twitter mention on SNL
b70639aec0,Josie`s out of surgery. She`s now officially unable to procreate. And She`s way out of it... Poor medicated baby
0b5a804a3c,I signed up for an account on a political website so I could post a comment but it isn`t working.
78ccd0cec0,_NigerianBoi thanks JT i also enjoyed it i will. r u following me? ill follow u back
1c464c8953,Me and mum are lost in grangemouth. Utter hilarity! Totally lost
29da8ca76b, sorry 19/female/atl very lonely
9d414d77dd,"Feeling awful, new medication is making me nauseous"
4d05d59122, inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!
5a2393940b,I need a bear hug  and Im going to camp today!!
2fd9eef1f8," If I could, I`d send California sunshine your way."
938c32de3e,I need a present for my mom.  Could anybody help me ?!
0e3d04ed05," I am in Weirton Julie, way up North at the tippy top! LOL we don`t think southern WV folks like us too much."
9a0fce6d7e,learning how to use twitter
32eb024489,bad
6af90a76e4,love
2b68738448, - Try this one  
af087c9deb,"  youre diabetic?   so is my dad.  & i might be too, not sure.  are you still allowed to eat sugar throughout the day?"
8823244442,I just really want to sleep butmy eyes won`t let me
9bb06e4848, You should check yourz Rayne.
717e76b467,"_66 I haven`t had slip-ons in years, since my checkered days. Matter of fact I only have my torn up all black classics."
3b6fdcc518," Ian and I are going to a matinee tomorrow, or that`s the plan at least...it`s going to be too expensive for 3d at night"
f6cb27e38e,He will be here in less than hour
419f3e9ef8," I know, but work is so boring. I prefer the  take on life"
